ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0045333	cellular respiration	227	0.383211690825227	1.73636973353422	2.37486345821195e-06	0.00143332143793315	0.00136011410849661	5356	tags=31%, list=22%, signal=24%	MTCO2P12/OAS1/MT-ND3/MT-ATP8/NDP/DNAJC15/NDUFB1/MT-CYB/OPN3/MT-CO2/ATP5ME/MT-ATP6/MT-ND2/MT-CO3/NDUFA1/MT-ND1/MT-ND4/MT-ND4L/MT-ND5/CHCHD10/NDUFC2/MACROH2A1/PPARGC1A/SLC35A4/NDUFB4/NDUFA3/SNCA/COX6C/NDUFB3/UQCRB/ETFRF1/MT-CO1/ATP5IF1/NDUFB8/NDUFA12/COX7B/GBA1/UQCR10/UQCRH/ETFB/NDUFA6/COA6/CISD1/ATP5PF/SLC25A23/NDUFS5/NIPSNAP2/SDHC/SLC25A14/ATP5MF/ATP5F1EP2/IDE/AK4/COX7A2/NDUFV3/ATP7A/NDUFA5/NDUFA2/HIF1A/CHCHD2/COX5B/NNT/NDUFS6/DGUOK/MDH1B/ATP5PO/NDUFS4/SLC25A51/FH/COX7C
CC	GO:0009925	basal plasma membrane	259	-0.433940365280374	-1.73094303306802	1.87001613370535e-06	0.00143332143793315	0.00136011410849661	4183	tags=29%, list=18%, signal=24%	SLC22A11/MARVELD2/NOD1/DLG2/EPCAM/TSHR/SLC19A1/SLC4A11/KCNQ1/PALM/SLC27A5/SLC1A5/P2RY1/AQP4/SLC4A10/ACE/ALPK2/CLCNKB/PKD1/P2RY6/ATP6V0A4/ANXA2/EPPK1/SLC16A12/SLC7A7/SCRIB/SPEF1/SLC6A12/ABCC3/RHBG/AQP7/MYO1C/KCNJ4/RHCG/ITGA3/LPO/ATP12A/CEACAM1/AQP3/SLC16A5/AQP5/ITGB4/ADCY8/CDH17/PROM2/TGFA/SLC6A13/SLC2A9/CALHM1/C5AR2/CLDN19/ST14/SLC7A5/SLC4A1/CAV1/TACSTD2/BEST2/OTOF/SLC22A2/SLCO1B1/ANXA1/SLC4A9/SLC39A5/PDGFB/CALHM3/VSIG1/SLC16A3/CLDN7/SLC51A/FOLR1/ATP2C2/CLDN4/RAB17/TEK
BP	GO:0044282	small molecule catabolic process	315	-0.42009792304439	-1.70360967273225	2.09933205785053e-06	0.00143332143793315	0.00136011410849661	5710	tags=33%, list=24%, signal=25%	FAAH/BAD/BCKDK/KYAT1/ACSF3/PGAM1/PMM2/FUT4/RENBP/ARG1/PPM1K/TKFC/ACAA1/ACOT8/FTCD/ECHS1/ENO1/CYP1A1/UROC1/HYKK/ALDH1B1/PPARA/PFKP/HK1/GPT2/DECR2/SCARF1/ACADSB/FUT2/PFKL/GATD1/ARG2/ACAD11/GALE/APOBEC3C/MIOX/HMGCL/BCAT2/ACOT4/NOS2/AKR1A1/CRYM/GCAT/PLIN5/HNMT/ADTRP/MGAT1/NUDT8/LDHC/HOGA1/MPST/PLA2G15/ALDH3B2/GLYCTK/ALDH3B1/GSTZ1/ILVBL/ACSS1/ALDH1L1/CYP27B1/PIPOX/GLS2/APOE/FUT1/BCKDHA/LDHD/PRODH/APOBEC3G/PDXP/HPD/GCDH/CARNS1/GALK1/IL4I1/PCK2/AKR1C3/AMDHD2/SULT1A3/CBS/DPEP1/UPP1/DHDH/ALDH4A1/PGAM2/ACADS/PAH/AASS/MAT1A/CYP26A1/SDS/TAT/GAD1/SULT1A2/IDO1/ECHDC2/ACOXL/HDC/EHHADH/GDA/PON1/SLC16A3/CYP26C1/OXCT2
BP	GO:0009060	aerobic respiration	190	0.402789946265719	1.77588068022015	3.04963203303247e-06	0.00170910092365519	0.00162180807290516	6677	tags=41%, list=28%, signal=29%	MTCO2P12/MT-ND3/MT-ATP8/NDP/DNAJC15/NDUFB1/MT-CYB/MT-CO2/ATP5ME/MT-ATP6/MT-ND2/MT-CO3/NDUFA1/MT-ND1/MT-ND4/MT-ND4L/MT-ND5/CHCHD10/NDUFC2/MACROH2A1/NDUFB4/NDUFA3/SNCA/COX6C/NDUFB3/UQCRB/MT-CO1/ATP5IF1/NDUFB8/NDUFA12/COX7B/UQCR10/UQCRH/NDUFA6/COA6/ATP5PF/SLC25A23/NDUFS5/NIPSNAP2/SDHC/SLC25A14/ATP5MF/ATP5F1EP2/IDE/AK4/COX7A2/NDUFV3/ATP7A/NDUFA5/NDUFA2/HIF1A/CHCHD2/COX5B/NNT/NDUFS6/DGUOK/MDH1B/ATP5PO/NDUFS4/SLC25A51/FH/COX7C/ATP5PD/KGD4/NDUFB5/SDHA/ATP5MG/NDUFB2/ADSL/NDUFA7/ISCU/ATP5F1C/NDUFC1/COX5A/SUCLG1/UQCRQ/BNIP3
MF	GO:0015453	oxidoreduction-driven active transmembrane transporter activity	66	0.555893379347036	2.12337321561348	3.83305926685784e-06	0.00176906958869215	0.00167871382009198	4889	tags=45%, list=20%, signal=36%	MTCO2P12/MT-ND3/NDUFB1/MT-CYB/MT-CO2/MT-ND2/MT-CO3/NDUFA1/MT-ND1/MT-ND4/MT-ND4L/MT-ND5/NDUFC2/NDUFB4/NDUFA3/NDUFB3/MT-CO1/NDUFB8/NDUFA12/COX7B/UQCR10/UQCRH/NDUFA6/NDUFS5/NDUFV3/NDUFA5/NDUFA2/COX5B/NNT/NDUFS6
BP	GO:0060670	branching involved in labyrinthine layer morphogenesis	11	-0.892296840049034	-2.02488915762303	3.6167135549398e-06	0.00176906958869215	0.00167871382009198	1485	tags=73%, list=6%, signal=68%	SPINT2/FZD5/RSPO3/SPINT1/ST14/GRHL2/SOCS3/ADM
CC	GO:0045211	postsynaptic membrane	291	0.354026052601368	1.64220154176328	3.61818184358414e-06	0.00176906958869215	0.00167871382009198	3294	tags=27%, list=14%, signal=24%	DGKB/GLRA2/CDH9/SLITRK1/SLITRK3/GABRB2/SORCS3/LRRTM3/LRRC7/GRIK1/KCNJ2/KCNA2/KCNC1/GRIA3/VWC2/TENM2/GRIN2B/FLRT2/GABRA1/GABRA3/ATP2B2/GRIA4/KCNK2/KCNC3/P2RX6/CNIH3/OPRK1/SLITRK5/NLGN1/PCDH8/PTPRO/LRRC4C/RGS7BP/CACNG3/CSPG5/KCND3/PDE10A/SHANK1/GABRB3/NETO2/ASIC2/SHISA6/KCTD8/SYNE1/KCNB1/CHRM2/NRCAM/SLC12A5/NLGN4X/SSPN/HCN1/LRRC4/GABRG3/GABRA5/ERBB4/NAPEPLD/ARC/SYT1/GABRE/ADRA2A/CDH2/DMD/SYNDIG1/LRRTM4/ANK2/IGSF11/SRGAP2/KCNA3/NSG2/CACNG8/KCTD12/EFNB2/SCN8A/CNTN1/CHRNA2/ANP32E/KCND2/CACNG4/NECTIN3/VANGL2
CC	GO:0099572	postsynaptic specialization	385	0.318187178260666	1.50392147634598	5.8878842405706e-06	0.00256646331952872	0.00243538042301496	4405	tags=29%, list=18%, signal=24%	GLRA2/SLITRK1/SLITRK3/GABRB2/SORCS3/LRRTM3/LRRC7/GPR50/GRIK1/NEGR1/GRIA3/SH3KBP1/GRIN2B/RTN1/GABRA1/ATP2B2/CAMK2N1/GRIA4/KCNK2/ADGRA1/P2RX6/NEFH/SLITRK5/NLGN1/GAP43/PTPRO/LRRC4C/RGS7BP/CACNG3/DGKI/KCND3/PDE10A/SHANK1/GABRB3/NETO2/PCLO/MAP1B/PPFIA2/ASIC2/SHISA6/PRNP/KCNB1/CAMK2D/NRCAM/PAK3/SLC12A5/NLGN4X/LRRC4/RPL38/GABRA5/ERBB4/ARC/SYT1/CPEB4/ADRA2A/CDKL5/CDH2/NOS1/SYNDIG1/RPS25/RPS27/CPEB3/IGSF11/SRGAP2/NSG2/CACNG8/EPS8/MAGI2/EFNB2/SCN8A/ANP32E/DNAJC6/KCND2/CACNG4/NECTIN3/NSF/VANGL2/TNIK/LRP4/ARHGAP32/GRID2/SOS1/RPL30/RHEB/ELFN1/ARHGEF9/CAP2/GNG3/GPHN/CRIPT/NTRK2/INSYN2A/LYN/PAK2/SHANK2/SYN1/CHRNB2/PPP1R9A/CACNG5/DCC/SLC8A1/NETO1/KPNA1/DRP2/PRKN/USP50/ERBIN/CPEB1/ADGRB1/ATP7A
CC	GO:0031012	extracellular matrix	430	-0.384378600948317	-1.5915761979067	7.41967601813848e-06	0.00306393568622708	0.00290744423691377	3423	tags=28%, list=14%, signal=25%	ALPL/DMP1/COL14A1/LAMC2/ADAMTS13/ITIH4/MFGE8/ADAMTS14/COMP/COL13A1/ADAMTSL5/ADAMTS2/CTSZ/OTOGL/SBSPON/LAMC3/NPNT/EGFL7/RTBDN/COL4A4/THSD4/SEMA3B/ANXA2/TGM4/LAMA5/TFPI2/ADAMTSL4/WNT2B/COL20A1/COL8A1/COL6A2/EMID1/COL16A1/TINAGL1/APOE/COL23A1/AHSG/CTSD/ADAMTSL2/MMP15/THBS4/WNT4/CRISPLD2/CD151/SERPINA5/MMP24/LEFTY2/BCAM/HMCN2/FCGBP/EFEMP2/HSPG2/TNXB/TGM2/COL6A3/CHADL/HPSE2/HAPLN3/COL21A1/COL26A1/MATN3/LGALS3/COL11A2/GPC4/SERPINB9/ITGB4/LRRC15/NTN1/SERPINE1/AGRN/F13A1/PRTN3/CCDC80/ANXA8/UCMA/CTHRC1/HAPLN2/ADAMTS4/MMP23B/COL5A2/SPN/BCAN/CHAD/VASN/ANXA2P2/ACHE/GREM1/MMP9/CDH13/THBS1/PCOLCE/SOST/TLR3/MMP19/WNT11/COL8A2/MUC4/OTOG/HAPLN1/VWA2/SERPINF2/COL9A3/TNC/LAMB3/COL18A1/LAD1/APOA1/VWF/ANXA1/MFAP5/ENTPD2/AZGP1/A2M/PODN/PDGFB/COL1A1/CCN1/MATN4/ZP3/S100A6/CCN2
CC	GO:0016323	basolateral plasma membrane	228	-0.435905252583126	-1.7092825342012	8.47923409774191e-06	0.0031744797241967	0.00301234220444118	3234	tags=24%, list=14%, signal=21%	P2RY1/AQP4/SLC4A10/ALPK2/CLCNKB/PKD1/P2RY6/ATP6V0A4/ANXA2/EPPK1/SLC16A12/SLC7A7/SCRIB/SPEF1/SLC6A12/ABCC3/RHBG/AQP7/KCNJ4/RHCG/ITGA3/LPO/ATP12A/AQP3/SLC16A5/ADCY8/CDH17/PROM2/TGFA/SLC6A13/SLC2A9/CALHM1/CLDN19/ST14/SLC7A5/SLC4A1/CAV1/BEST2/OTOF/SLC22A2/SLCO1B1/ANXA1/SLC4A9/SLC39A5/PDGFB/CALHM3/VSIG1/SLC16A3/CLDN7/SLC51A/FOLR1/ATP2C2/RAB17/TEK
BP	GO:0044248	cellular catabolic process	278	-0.417673751260626	-1.67869703120436	8.49656821413849e-06	0.0031744797241967	0.00301234220444118	6102	tags=33%, list=26%, signal=25%	IVD/SLC16A1/AKT2/GNPDA1/ECI1/IDS/DLST/FAAH/HPSE/BCKDK/KYAT1/ACSF3/NPEPPSP1/RENBP/ARG1/PPM1K/ACAA1/ACOT8/FTCD/ECHS1/UROC1/GGT7/HYKK/PPARA/FURIN/CTSH/GPT2/MVB12A/DECR2/ACADSB/ARG2/ACAD11/GPC1/HMGCL/BCAT2/ACOT4/ADAMTS13/LAPTM5/NOS2/AKR1A1/CRYM/GCAT/ACE/PLIN5/HNMT/ADTRP/NUDT8/LDHC/HOGA1/MPST/PLA2G15/NAGLU/ANXA2/GSTZ1/ILVBL/HYAL1/ALDH1L1/PIPOX/GLS2/GGT1/APOE/GGT5/BCKDHA/LDHD/PRODH/CHAC1/HPD/GCDH/CARNS1/IL4I1/PCK2/AMDHD2/CBS/DPEP1/ALDH4A1/NAALADL1/ACADS/PAH/HAMP/AASS/MAT1A/CYP26A1/SDS/TAT/GAD1/IDO1/ECHDC2/ACOXL/HDC/EHHADH/PON1/SLC16A3/CYP26C1
MF	GO:0017171	serine hydrolase activity	118	-0.508341837846975	-1.8494037706001	1.25662297151875e-05	0.0044815744702437	0.00425267668782399	4718	tags=36%, list=20%, signal=29%	PRRG4/FURIN/MASP1/CTSH/PRSS36/MMP14/F12/LONP1/AZU1/KLK6/CTSV/ACE/APEH/PRSS8/RHBDD3/TMPRSS3/PRSS53/TMPRSS5/PCSK4/TMPRSS2/PRSS51/PLAU/KLK14/RHBDL1/PRTN3/CFD/DPP7/TMPRSS9/PRRG2/TMPRSS6/ACHE/MMP9/MMP19/TMPRSS13/HPN/KLK7/ST14/PROC/ADAM8/KLK8/RHBDL2/PRSS22/KLK5
CC	GO:0030312	external encapsulating structure	431	-0.383484593659546	-1.58826884137803	1.48955488047029e-05	0.00508132504007388	0.00482179481444686	3423	tags=28%, list=14%, signal=24%	ALPL/DMP1/COL14A1/LAMC2/ADAMTS13/ITIH4/MFGE8/ADAMTS14/COMP/COL13A1/ADAMTSL5/ADAMTS2/CTSZ/OTOGL/SBSPON/LAMC3/NPNT/EGFL7/RTBDN/COL4A4/THSD4/SEMA3B/ANXA2/TGM4/LAMA5/TFPI2/ADAMTSL4/WNT2B/COL20A1/COL8A1/COL6A2/EMID1/COL16A1/TINAGL1/APOE/COL23A1/AHSG/CTSD/ADAMTSL2/MMP15/THBS4/WNT4/CRISPLD2/CD151/SERPINA5/MMP24/LEFTY2/BCAM/HMCN2/FCGBP/EFEMP2/HSPG2/TNXB/TGM2/COL6A3/CHADL/HPSE2/HAPLN3/COL21A1/COL26A1/MATN3/LGALS3/COL11A2/GPC4/SERPINB9/ITGB4/LRRC15/NTN1/SERPINE1/AGRN/F13A1/PRTN3/CCDC80/ANXA8/UCMA/CTHRC1/HAPLN2/ADAMTS4/MMP23B/COL5A2/SPN/BCAN/CHAD/VASN/ANXA2P2/ACHE/GREM1/MMP9/CDH13/THBS1/PCOLCE/SOST/TLR3/MMP19/WNT11/COL8A2/MUC4/OTOG/HAPLN1/VWA2/SERPINF2/COL9A3/TNC/LAMB3/COL18A1/LAD1/APOA1/VWF/ANXA1/MFAP5/ENTPD2/AZGP1/A2M/PODN/PDGFB/COL1A1/CCN1/MATN4/ZP3/S100A6/CCN2
BP	GO:0071621	granulocyte chemotaxis	80	-0.565533442859718	-1.95178959014522	1.6225819995838e-05	0.00530449098697272	0.00503356249256853	3378	tags=31%, list=14%, signal=27%	TRPV4/MPP1/JAML/SCG2/CXCR2/CD74/DAPK2/CMKLR1/ITGB2/PIK3CD/THBS4/IL34/IL17RC/LGALS3/DPEP1/SYK/THBS1/C5AR2/CCL25/ANXA1/EDN1/VAV1/S100A14/RIPOR2/CCL26
BP	GO:0007600	sensory perception	439	-0.37637823121734	-1.56115713798107	1.89216758825481e-05	0.00593837875897889	0.00563507425335842	4363	tags=30%, list=18%, signal=25%	CLN8/B3GNT2/GRAP/COL4A3/GSDME/MYH14/PTGES/MARVELD2/USH1C/TMIE/CHRFAM7A/TAC4/PLCB2/GRIK2/MYO3B/GRM1/CHRNA4/OR14A16/LAMB2/TIMM13/KCNQ1/SERPINE2/REEP6/SCNN1D/TAC1/TAFA4/PRDM12/CRYM/LRIT1/SLC4A10/ADCY3/PAX2/EPS8L2/GNAT2/ITPR3/OTOGL/LAMC3/EPAS1/CEMIP/SCNN1A/KIFC3/CRYBB3/TMPRSS3/OR2AG2/ATP6V0A4/CACNA1D/AXIN1/FSCN2/NR2E3/PDZD7/PAX6/PHF24/DLL4/PKD1L3/CRB2/SLC24A4/GPR143/ATP8A2/NXNL2/MC1R/USH1G/LCTL/LPO/MMP24/GJA3/EML2/COMT/GPR179/LRP2/GBX1/ANO1/TULP2/COL11A2/CHRNA9/P2RX3/ANKRD24/GJD2/RDH5/SPTBN4/GPX1/GRIN2D/SPNS2/ESPN/CALHM1/GUCY2D/CACNA1F/ALOXE3/TMC1/AIPL1/SLC52A3/TULP1/CNGA1/HPN/P2RX2/CLDN19/SIX6/VSX2/OTOA/GFY/PROK2/CRX/TRPV2/COL18A1/CACNA2D4/TACSTD2/SCNN1G/BEST2/SFRP5/ATP8B1/CALCA/SLC17A8/ESPNL/GUCY2F/OTOF/SOX14/CDH3/SIX1/GJB4/GJC3/CRYGB/PRPH2/RTP1/AZGP1/COL1A1/DHRS3/CALHM3/ANO9/OR52A1/RIPOR2/SIX3/CST1
MF	GO:0004252	serine-type endopeptidase activity	99	-0.530748748485679	-1.89236060668464	2.11527622062267e-05	0.0063832527796175	0.00605722619775878	4718	tags=40%, list=20%, signal=33%	PRRG4/FURIN/MASP1/CTSH/PRSS36/MMP14/F12/LONP1/AZU1/KLK6/CTSV/APEH/PRSS8/RHBDD3/TMPRSS3/PRSS53/TMPRSS5/PCSK4/TMPRSS2/PRSS51/PLAU/KLK14/RHBDL1/PRTN3/CFD/TMPRSS9/PRRG2/TMPRSS6/MMP9/MMP19/TMPRSS13/HPN/KLK7/ST14/PROC/ADAM8/KLK8/RHBDL2/PRSS22/KLK5
CC	GO:0016460	myosin II complex	20	-0.772571059897957	-2.03462720003985	2.52261015060301e-05	0.00706871401486828	0.00670767729143423	1585	tags=35%, list=7%, signal=33%	MYO18B/MYH6/LIMCH1/MYL3/MYL11/MYH2/MYL9
CC	GO:0045178	basal part of cell	274	-0.419456234513566	-1.68270957159567	2.47622403324978e-05	0.00706871401486828	0.00670767729143423	3867	tags=26%, list=16%, signal=22%	EPCAM/TSHR/SLC19A1/SLC4A11/KCNQ1/PALM/SLC27A5/SLC1A5/P2RY1/AQP4/SLC4A10/ACE/ALPK2/CLCNKB/PKD1/P2RY6/ATP6V0A4/ANXA2/EPPK1/SLC16A12/SLC7A7/SCRIB/SPEF1/SLC6A12/ABCC3/RHBG/AQP7/MYO1C/KCNJ4/RHCG/ITGA3/LPO/ATP12A/CEACAM1/AQP3/SLC16A5/AQP5/ITGB4/ADCY8/CDH17/PROM2/TGFA/SLC6A13/SLC2A9/CALHM1/C5AR2/CLDN19/ST14/SLC7A5/SLC4A1/CAV1/TACSTD2/BEST2/OTOF/KCNE3/SLC22A2/SLCO1B1/ANXA1/SLC4A9/EDN1/SLC39A5/PDGFB/CALHM3/VSIG1/SLC16A3/CLDN7/SLC51A/FOLR1/ATP2C2/CLDN4/RAB17/TEK
